DATA,Tipo,Spread,Data_Str,Color
2024-04-29,Spread B35/DAP35,0.07680000000000042,2024-04-29,#e377c2
2024-04-30,Spread B35/DAP35,0.03249999999999975,2024-04-30,#e377c2
2024-05-02,Spread B35/DAP35,0.0823999999999998,2024-05-02,#e377c2
2024-05-06,Spread B35/DAP35,0.0799000000000003,2024-05-06,#e377c2
2024-05-07,Spread B35/DAP35,0.0907,2024-05-07,#e377c2
2024-05-15,Spread B35/DAP35,0.07989999999999942,2024-05-15,#e377c2
2024-05-21,Spread B35/DAP35,0.05710000000000015,2024-05-21,#e377c2
2024-05-23,Spread B35/DAP35,0.059800000000000075,2024-05-23,#e377c2
2024-05-24,Spread B35/DAP35,0.03790000000000049,2024-05-24,#e377c2
2024-05-27,Spread B35/DAP35,0.03049999999999997,2024-05-27,#e377c2
2024-05-28,Spread B35/DAP35,0.06369999999999987,2024-05-28,#e377c2
2024-06-03,Spread B35/DAP35,0.04940000000000033,2024-06-03,#e377c2
2024-06-04,Spread B35/DAP35,0.0006999999999992568,2024-06-04,#e377c2
2024-06-05,Spread B35/DAP35,0.007500000000000284,2024-06-05,#e377c2
2024-06-06,Spread B35/DAP35,0.05959999999999965,2024-06-06,#e377c2
2024-06-10,Spread B35/DAP35,0.0048000000000003595,2024-06-10,#e377c2
2024-06-11,Spread B35/DAP35,-0.004399999999999515,2024-06-11,#e377c2
2024-06-14,Spread B35/DAP35,0.014899999999999913,2024-06-14,#e377c2
2024-06-27,Spread B35/DAP35,0.027499999999999858,2024-06-27,#e377c2
2024-06-28,Spread B35/DAP35,-0.03480000000000061,2024-06-28,#e377c2
2024-07-08,Spread B35/DAP35,0.014399999999999302,2024-07-08,#e377c2
2024-07-09,Spread B35/DAP35,0.02030000000000065,2024-07-09,#e377c2
2024-07-12,Spread B35/DAP35,0.009500000000000064,2024-07-12,#e377c2
2024-07-17,Spread B35/DAP35,0.00019999999999953388,2024-07-17,#e377c2
2024-07-23,Spread B35/DAP35,0.0005999999999994898,2024-07-23,#e377c2
2024-07-24,Spread B35/DAP35,0.010500000000000398,2024-07-24,#e377c2
2024-07-25,Spread B35/DAP35,0.031000000000000583,2024-07-25,#e377c2
2024-07-26,Spread B35/DAP35,0.032099999999999795,2024-07-26,#e377c2
2024-07-30,Spread B35/DAP35,-0.00509999999999966,2024-07-30,#e377c2
2024-08-02,Spread B35/DAP35,0.029899999999999594,2024-08-02,#e377c2
2024-08-05,Spread B35/DAP35,-0.027000000000000135,2024-08-05,#e377c2
2024-08-07,Spread B35/DAP35,0.005399999999999849,2024-08-07,#e377c2
2024-08-08,Spread B35/DAP35,0.045700000000000074,2024-08-08,#e377c2
2024-08-14,Spread B35/DAP35,0.0506000000000002,2024-08-14,#e377c2
2024-08-21,Spread B35/DAP35,0.07989999999999942,2024-08-21,#e377c2
2024-08-23,Spread B35/DAP35,0.0658000000000003,2024-08-23,#e377c2
2024-08-27,Spread B35/DAP35,0.05989999999999984,2024-08-27,#e377c2
2024-08-28,Spread B35/DAP35,0.0812999999999997,2024-08-28,#e377c2
2024-08-30,Spread B35/DAP35,0.029599999999999405,2024-08-30,#e377c2
2024-09-02,Spread B35/DAP35,-0.006999999999999673,2024-09-02,#e377c2
2024-09-03,Spread B35/DAP35,0.03989999999999938,2024-09-03,#e377c2
2024-09-04,Spread B35/DAP35,0.03000000000000025,2024-09-04,#e377c2
2024-09-05,Spread B35/DAP35,0.03810000000000002,2024-09-05,#e377c2
2024-09-06,Spread B35/DAP35,0.03770000000000007,2024-09-06,#e377c2
2024-09-09,Spread B35/DAP35,0.015499999999999403,2024-09-09,#e377c2
2024-09-10,Spread B35/DAP35,0.03249999999999975,2024-09-10,#e377c2
2024-09-11,Spread B35/DAP35,0.029900000000000482,2024-09-11,#e377c2
2024-09-17,Spread B35/DAP35,0.03989999999999938,2024-09-17,#e377c2
2024-09-18,Spread B35/DAP35,0.027800000000000047,2024-09-18,#e377c2
2024-09-23,Spread B35/DAP35,0.04129999999999967,2024-09-23,#e377c2
2024-09-24,Spread B35/DAP35,-0.010299999999999976,2024-09-24,#e377c2
2024-09-25,Spread B35/DAP35,0.05909999999999993,2024-09-25,#e377c2
2024-09-26,Spread B35/DAP35,0.018600000000000172,2024-09-26,#e377c2
2024-09-30,Spread B35/DAP35,-0.03219999999999956,2024-09-30,#e377c2
2024-10-01,Spread B35/DAP35,0.010600000000000165,2024-10-01,#e377c2
2024-10-02,Spread B35/DAP35,-0.022999999999999687,2024-10-02,#e377c2
2024-10-03,Spread B35/DAP35,-0.009699999999999598,2024-10-03,#e377c2
2024-10-04,Spread B35/DAP35,-0.05959999999999965,2024-10-04,#e377c2
2024-10-08,Spread B35/DAP35,-0.03220000000000045,2024-10-08,#e377c2
2024-10-09,Spread B35/DAP35,0.010200000000000209,2024-10-09,#e377c2
2024-10-10,Spread B35/DAP35,0.05989999999999984,2024-10-10,#e377c2
2024-10-11,Spread B35/DAP35,-0.00010000000000065512,2024-10-11,#e377c2
2024-10-14,Spread B35/DAP35,-0.010699999999999932,2024-10-14,#e377c2
2024-10-15,Spread B35/DAP35,-0.005300000000000082,2024-10-15,#e377c2
2024-10-16,Spread B35/DAP35,-0.020000000000000462,2024-10-16,#e377c2
2024-10-17,Spread B35/DAP35,0.026400000000000645,2024-10-17,#e377c2
2024-10-18,Spread B35/DAP35,-0.06180000000000074,2024-10-18,#e377c2
2024-10-21,Spread B35/DAP35,0.010900000000000354,2024-10-21,#e377c2
2024-10-22,Spread B35/DAP35,0.00990000000000002,2024-10-22,#e377c2
2024-10-23,Spread B35/DAP35,-0.029900000000000482,2024-10-23,#e377c2
2024-10-24,Spread B35/DAP35,-0.015399999999999636,2024-10-24,#e377c2
2024-10-25,Spread B35/DAP35,-0.010299999999999976,2024-10-25,#e377c2
2024-10-28,Spread B35/DAP35,-0.01929999999999943,2024-10-28,#e377c2
2024-10-29,Spread B35/DAP35,-0.010799999999999699,2024-10-29,#e377c2
2024-10-30,Spread B35/DAP35,-0.005199999999999427,2024-10-30,#e377c2
2024-10-31,Spread B35/DAP35,0.009599999999999831,2024-10-31,#e377c2
2024-11-05,Spread B35/DAP35,-0.00020000000000042206,2024-11-05,#e377c2
2024-11-08,Spread B35/DAP35,0.013600000000000279,2024-11-08,#e377c2
2024-11-11,Spread B35/DAP35,0.0049000000000001265,2024-11-11,#e377c2
2024-11-12,Spread B35/DAP35,-0.06099999999999994,2024-11-12,#e377c2
2024-11-14,Spread B35/DAP35,0.00010000000000065512,2024-11-14,#e377c2
2024-11-18,Spread B35/DAP35,0.030100000000000016,2024-11-18,#e377c2
2024-11-21,Spread B35/DAP35,0.017700000000000493,2024-11-21,#e377c2
2024-11-22,Spread B35/DAP35,-0.010699999999999932,2024-11-22,#e377c2
2024-11-25,Spread B35/DAP35,0.0013999999999994017,2024-11-25,#e377c2
2024-11-27,Spread B35/DAP35,-0.1192000000000002,2024-11-27,#e377c2
2024-12-03,Spread B35/DAP35,-0.020500000000000185,2024-12-03,#e377c2
2024-12-04,Spread B35/DAP35,0.00990000000000002,2024-12-04,#e377c2
2024-12-05,Spread B35/DAP35,-0.010099999999999554,2024-12-05,#e377c2
2024-12-06,Spread B35/DAP35,-0.014599999999999724,2024-12-06,#e377c2
2024-12-09,Spread B35/DAP35,0.01130000000000031,2024-12-09,#e377c2
2024-12-11,Spread B35/DAP35,0.1247000000000007,2024-12-11,#e377c2
2025-01-08,Spread B35/DAP35,0.05989999999999984,2025-01-08,#e377c2
2025-01-09,Spread B35/DAP35,0.01750000000000007,2025-01-09,#e377c2
2025-01-13,Spread B35/DAP35,0.019900000000000695,2025-01-13,#e377c2
2025-01-14,Spread B35/DAP35,0.05489999999999995,2025-01-14,#e377c2
2025-01-15,Spread B35/DAP35,-0.0026000000000001577,2025-01-15,#e377c2
2025-01-17,Spread B35/DAP35,0.012399999999999523,2025-01-17,#e377c2
2025-01-20,Spread B35/DAP35,0.004799999999999471,2025-01-20,#e377c2
2025-01-21,Spread B35/DAP35,0.017400000000000304,2025-01-21,#e377c2
2025-01-22,Spread B35/DAP35,0.03249999999999975,2025-01-22,#e377c2
2025-01-23,Spread B35/DAP35,0.025000000000000355,2025-01-23,#e377c2
2025-01-24,Spread B35/DAP35,0.060900000000000176,2025-01-24,#e377c2
2025-01-27,Spread B35/DAP35,0.024999999999999467,2025-01-27,#e377c2
2025-01-28,Spread B35/DAP35,0.03000000000000025,2025-01-28,#e377c2
2025-01-29,Spread B35/DAP35,0.0484,2025-01-29,#e377c2
2025-01-30,Spread B35/DAP35,0.04499999999999993,2025-01-30,#e377c2
2025-01-31,Spread B35/DAP35,-9.999999999976694e-05,2025-01-31,#e377c2
2025-02-03,Spread B35/DAP35,0.032399999999999984,2025-02-03,#e377c2
2025-02-04,Spread B35/DAP35,0.02740000000000009,2025-02-04,#e377c2
2025-02-05,Spread B35/DAP35,0.030100000000000016,2025-02-05,#e377c2
2025-02-06,Spread B35/DAP35,0.06989999999999963,2025-02-06,#e377c2
2025-02-07,Spread B35/DAP35,0.04499999999999993,2025-02-07,#e377c2
2025-02-10,Spread B35/DAP35,0.01750000000000007,2025-02-10,#e377c2
2025-02-11,Spread B35/DAP35,0.004600000000000826,2025-02-11,#e377c2
2025-02-12,Spread B35/DAP35,0.0023999999999997357,2025-02-12,#e377c2
2025-02-13,Spread B35/DAP35,0.030100000000000016,2025-02-13,#e377c2
2025-02-17,Spread B35/DAP35,0.02490000000000059,2025-02-17,#e377c2
2025-02-21,Spread B35/DAP35,0.04459999999999997,2025-02-21,#e377c2
2025-02-24,Spread B35/DAP35,-0.011999999999999567,2025-02-24,#e377c2
2025-02-25,Spread B35/DAP35,0.06740000000000013,2025-02-25,#e377c2
2025-02-26,Spread B35/DAP35,0.03219999999999956,2025-02-26,#e377c2
2025-02-27,Spread B35/DAP35,-0.026199999999999335,2025-02-27,#e377c2
2025-02-28,Spread B35/DAP35,-0.017799999999999372,2025-02-28,#e377c2
2025-03-06,Spread B35/DAP35,0.05180000000000007,2025-03-06,#e377c2
2025-03-07,Spread B35/DAP35,0.014600000000000612,2025-03-07,#e377c2
2025-03-10,Spread B35/DAP35,0.019899999999999807,2025-03-10,#e377c2
2025-03-11,Spread B35/DAP35,0.027299999999999436,2025-03-11,#e377c2
2025-03-12,Spread B35/DAP35,0.054999999999999716,2025-03-12,#e377c2
2025-03-13,Spread B35/DAP35,0.02999999999999936,2025-03-13,#e377c2
2025-03-14,Spread B35/DAP35,0.029899999999999594,2025-03-14,#e377c2
2025-03-17,Spread B35/DAP35,0.0049000000000001265,2025-03-17,#e377c2
2025-03-18,Spread B35/DAP35,0.029599999999999405,2025-03-18,#e377c2
2025-03-19,Spread B35/DAP35,0.0246000000000004,2025-03-19,#e377c2
2025-03-20,Spread B35/DAP35,0.0248999999999997,2025-03-20,#e377c2
2025-03-21,Spread B35/DAP35,0.029799999999999827,2025-03-21,#e377c2
2025-03-24,Spread B35/DAP35,0.03990000000000027,2025-03-24,#e377c2
2025-03-25,Spread B35/DAP35,0.024999999999999467,2025-03-25,#e377c2
2025-03-26,Spread B35/DAP35,0.04459999999999997,2025-03-26,#e377c2
2025-03-27,Spread B35/DAP35,-0.0062000000000006494,2025-03-27,#e377c2
2025-03-31,Spread B35/DAP35,0.040000000000000036,2025-03-31,#e377c2
2025-04-01,Spread B35/DAP35,0.07500000000000018,2025-04-01,#e377c2
2025-04-02,Spread B35/DAP35,0.04499999999999993,2025-04-02,#e377c2
2025-04-03,Spread B35/DAP35,0.05489999999999995,2025-04-03,#e377c2
2025-04-04,Spread B35/DAP35,0.08749999999999947,2025-04-04,#e377c2
2025-04-07,Spread B35/DAP35,0.06490000000000062,2025-04-07,#e377c2
2025-04-08,Spread B35/DAP35,0.042500000000000426,2025-04-08,#e377c2
2025-04-09,Spread B35/DAP35,0.06490000000000062,2025-04-09,#e377c2
2025-04-10,Spread B35/DAP35,0.036599999999999966,2025-04-10,#e377c2
2025-04-11,Spread B35/DAP35,0.07570000000000032,2025-04-11,#e377c2
2025-04-14,Spread B35/DAP35,0.07000000000000028,2025-04-14,#e377c2
2025-04-15,Spread B35/DAP35,0.019099999999999895,2025-04-15,#e377c2
2025-04-16,Spread B35/DAP35,0.07110000000000039,2025-04-16,#e377c2
2025-04-17,Spread B35/DAP35,0.08479999999999954,2025-04-17,#e377c2
2025-04-22,Spread B35/DAP35,0.06419999999999959,2025-04-22,#e377c2
2025-04-23,Spread B35/DAP35,0.07460000000000022,2025-04-23,#e377c2
2025-04-24,Spread B35/DAP35,0.0625,2025-04-24,#e377c2
2025-04-25,Spread B35/DAP35,0.05799999999999983,2025-04-25,#e377c2
2025-04-28,Spread B35/DAP35,0.08990000000000009,2025-04-28,#e377c2
2024-04-29,Spread B40/DAP40,0.09989999999999988,2024-04-29,#7f7f7f
2024-04-30,Spread B40/DAP40,0.07989999999999942,2024-04-30,#7f7f7f
2024-05-02,Spread B40/DAP40,0.11029999999999962,2024-05-02,#7f7f7f
2024-05-06,Spread B40/DAP40,0.08040000000000003,2024-05-06,#7f7f7f
2024-05-07,Spread B40/DAP40,0.09640000000000004,2024-05-07,#7f7f7f
2024-05-15,Spread B40/DAP40,0.06430000000000025,2024-05-15,#7f7f7f
2024-05-21,Spread B40/DAP40,0.0506000000000002,2024-05-21,#7f7f7f
2024-05-23,Spread B40/DAP40,0.06890000000000018,2024-05-23,#7f7f7f
2024-05-24,Spread B40/DAP40,0.04420000000000002,2024-05-24,#7f7f7f
2024-05-27,Spread B40/DAP40,0.02519999999999989,2024-05-27,#7f7f7f
2024-05-28,Spread B40/DAP40,0.02829999999999977,2024-05-28,#7f7f7f
2024-06-03,Spread B40/DAP40,0.028900000000000148,2024-06-03,#7f7f7f
2024-06-04,Spread B40/DAP40,0.009600000000000719,2024-06-04,#7f7f7f
2024-06-05,Spread B40/DAP40,-0.025500000000000078,2024-06-05,#7f7f7f
2024-06-06,Spread B40/DAP40,0.019400000000000084,2024-06-06,#7f7f7f
2024-06-10,Spread B40/DAP40,0.0026999999999999247,2024-06-10,#7f7f7f
2024-06-11,Spread B40/DAP40,-0.0015000000000000568,2024-06-11,#7f7f7f
2024-06-14,Spread B40/DAP40,-0.06990000000000052,2024-06-14,#7f7f7f
2024-06-27,Spread B40/DAP40,-0.02069999999999972,2024-06-27,#7f7f7f
2024-06-28,Spread B40/DAP40,-0.08389999999999986,2024-06-28,#7f7f7f
2024-07-08,Spread B40/DAP40,-0.011099999999999888,2024-07-08,#7f7f7f
2024-07-09,Spread B40/DAP40,-0.005899999999999572,2024-07-09,#7f7f7f
2024-07-12,Spread B40/DAP40,-0.007100000000000328,2024-07-12,#7f7f7f
2024-07-17,Spread B40/DAP40,-0.0030999999999998806,2024-07-17,#7f7f7f
2024-07-23,Spread B40/DAP40,-0.04269999999999996,2024-07-23,#7f7f7f
2024-07-24,Spread B40/DAP40,-0.017100000000000115,2024-07-24,#7f7f7f
2024-07-25,Spread B40/DAP40,-0.013000000000000789,2024-07-25,#7f7f7f
2024-07-26,Spread B40/DAP40,-9.999999999976694e-05,2024-07-26,#7f7f7f
2024-07-30,Spread B40/DAP40,-0.002100000000000435,2024-07-30,#7f7f7f
2024-08-02,Spread B40/DAP40,-0.004100000000000215,2024-08-02,#7f7f7f
2024-08-05,Spread B40/DAP40,-0.00509999999999966,2024-08-05,#7f7f7f
2024-08-07,Spread B40/DAP40,-0.015000000000000568,2024-08-07,#7f7f7f
2024-08-08,Spread B40/DAP40,0.05129999999999946,2024-08-08,#7f7f7f
2024-08-14,Spread B40/DAP40,0.001600000000000712,2024-08-14,#7f7f7f
2024-08-21,Spread B40/DAP40,0.05989999999999984,2024-08-21,#7f7f7f
2024-08-23,Spread B40/DAP40,0.06280000000000019,2024-08-23,#7f7f7f
2024-08-27,Spread B40/DAP40,-0.05250000000000021,2024-08-27,#7f7f7f
2024-08-28,Spread B40/DAP40,-0.06479999999999997,2024-08-28,#7f7f7f
2024-08-30,Spread B40/DAP40,-0.06740000000000013,2024-08-30,#7f7f7f
2024-09-02,Spread B40/DAP40,-0.0838000000000001,2024-09-02,#7f7f7f
2024-09-03,Spread B40/DAP40,-0.03160000000000007,2024-09-03,#7f7f7f
2024-09-04,Spread B40/DAP40,-0.030100000000000016,2024-09-04,#7f7f7f
2024-09-05,Spread B40/DAP40,0.06459999999999955,2024-09-05,#7f7f7f
2024-09-06,Spread B40/DAP40,0.00990000000000002,2024-09-06,#7f7f7f
2024-09-09,Spread B40/DAP40,-0.04949999999999921,2024-09-09,#7f7f7f
2024-09-10,Spread B40/DAP40,-0.052999999999999936,2024-09-10,#7f7f7f
2024-09-11,Spread B40/DAP40,-0.05779999999999941,2024-09-11,#7f7f7f
2024-09-17,Spread B40/DAP40,-0.01810000000000045,2024-09-17,#7f7f7f
2024-09-18,Spread B40/DAP40,-0.027099999999999902,2024-09-18,#7f7f7f
2024-09-23,Spread B40/DAP40,-0.0052000000000003155,2024-09-23,#7f7f7f
2024-09-24,Spread B40/DAP40,-0.03059999999999974,2024-09-24,#7f7f7f
2024-09-25,Spread B40/DAP40,-0.017900000000000027,2024-09-25,#7f7f7f
2024-09-26,Spread B40/DAP40,-0.02090000000000014,2024-09-26,#7f7f7f
2024-09-30,Spread B40/DAP40,-0.059499999999999886,2024-09-30,#7f7f7f
2024-10-01,Spread B40/DAP40,0.010500000000000398,2024-10-01,#7f7f7f
2024-10-02,Spread B40/DAP40,-0.030899999999999928,2024-10-02,#7f7f7f
2024-10-03,Spread B40/DAP40,-0.029799999999999827,2024-10-03,#7f7f7f
2024-10-04,Spread B40/DAP40,-0.019099999999999895,2024-10-04,#7f7f7f
2024-10-08,Spread B40/DAP40,-0.02230000000000043,2024-10-08,#7f7f7f
2024-10-09,Spread B40/DAP40,-0.022299999999999542,2024-10-09,#7f7f7f
2024-10-10,Spread B40/DAP40,0.049900000000000055,2024-10-10,#7f7f7f
2024-10-11,Spread B40/DAP40,0.009799999999999365,2024-10-11,#7f7f7f
2024-10-14,Spread B40/DAP40,0.0051000000000005485,2024-10-14,#7f7f7f
2024-10-15,Spread B40/DAP40,-0.07040000000000024,2024-10-15,#7f7f7f
2024-10-16,Spread B40/DAP40,-0.00709999999999944,2024-10-16,#7f7f7f
2024-10-17,Spread B40/DAP40,0.013399999999999856,2024-10-17,#7f7f7f
2024-10-18,Spread B40/DAP40,-0.08520000000000039,2024-10-18,#7f7f7f
2024-10-21,Spread B40/DAP40,-0.0052000000000003155,2024-10-21,#7f7f7f
2024-10-22,Spread B40/DAP40,-0.01949999999999985,2024-10-22,#7f7f7f
2024-10-23,Spread B40/DAP40,-0.0495000000000001,2024-10-23,#7f7f7f
2024-10-24,Spread B40/DAP40,-0.03950000000000031,2024-10-24,#7f7f7f
2024-10-25,Spread B40/DAP40,-0.10060000000000002,2024-10-25,#7f7f7f
2024-10-28,Spread B40/DAP40,-0.03189999999999937,2024-10-28,#7f7f7f
2024-10-29,Spread B40/DAP40,-0.012900000000000134,2024-10-29,#7f7f7f
2024-10-30,Spread B40/DAP40,-0.006000000000000227,2024-10-30,#7f7f7f
2024-10-31,Spread B40/DAP40,0.0026000000000001577,2024-10-31,#7f7f7f
2024-11-05,Spread B40/DAP40,-0.019000000000000128,2024-11-05,#7f7f7f
2024-11-08,Spread B40/DAP40,0.010399999999999743,2024-11-08,#7f7f7f
2024-11-11,Spread B40/DAP40,0.0029000000000003467,2024-11-11,#7f7f7f
2024-11-12,Spread B40/DAP40,-0.07269999999999932,2024-11-12,#7f7f7f
2024-11-14,Spread B40/DAP40,-0.010099999999999554,2024-11-14,#7f7f7f
2024-11-18,Spread B40/DAP40,-0.02009999999999934,2024-11-18,#7f7f7f
2024-11-21,Spread B40/DAP40,0.03469999999999995,2024-11-21,#7f7f7f
2024-11-22,Spread B40/DAP40,-0.04900000000000038,2024-11-22,#7f7f7f
2024-11-25,Spread B40/DAP40,-0.0007999999999999119,2024-11-25,#7f7f7f
2024-11-27,Spread B40/DAP40,-0.15050000000000008,2024-11-27,#7f7f7f
2024-12-03,Spread B40/DAP40,-0.058100000000000485,2024-12-03,#7f7f7f
2024-12-04,Spread B40/DAP40,-0.02009999999999934,2024-12-04,#7f7f7f
2024-12-05,Spread B40/DAP40,-0.09020000000000028,2024-12-05,#7f7f7f
2024-12-06,Spread B40/DAP40,-0.08009999999999984,2024-12-06,#7f7f7f
2024-12-09,Spread B40/DAP40,-0.044299999999999784,2024-12-09,#7f7f7f
2024-12-11,Spread B40/DAP40,0.0600000000000005,2024-12-11,#7f7f7f
2025-01-08,Spread B40/DAP40,0.014899999999999913,2025-01-08,#7f7f7f
2025-01-09,Spread B40/DAP40,-0.0118999999999998,2025-01-09,#7f7f7f
2025-01-13,Spread B40/DAP40,-0.07640000000000047,2025-01-13,#7f7f7f
2025-01-14,Spread B40/DAP40,-0.021100000000000563,2025-01-14,#7f7f7f
2025-01-15,Spread B40/DAP40,0.001000000000000334,2025-01-15,#7f7f7f
2025-01-17,Spread B40/DAP40,-0.0019999999999997797,2025-01-17,#7f7f7f
2025-01-20,Spread B40/DAP40,0.0,2025-01-20,#7f7f7f
2025-01-21,Spread B40/DAP40,-0.010099999999999554,2025-01-21,#7f7f7f
2025-01-22,Spread B40/DAP40,-0.03509999999999991,2025-01-22,#7f7f7f
2025-01-23,Spread B40/DAP40,-0.001100000000000101,2025-01-23,#7f7f7f
2025-01-24,Spread B40/DAP40,0.03709999999999969,2025-01-24,#7f7f7f
2025-01-27,Spread B40/DAP40,-0.001000000000000334,2025-01-27,#7f7f7f
2025-01-28,Spread B40/DAP40,-0.00010000000000065512,2025-01-28,#7f7f7f
2025-01-29,Spread B40/DAP40,0.010000000000000675,2025-01-29,#7f7f7f
2025-01-30,Spread B40/DAP40,0.03489999999999949,2025-01-30,#7f7f7f
2025-01-31,Spread B40/DAP40,-0.004999999999999893,2025-01-31,#7f7f7f
2025-02-03,Spread B40/DAP40,-0.049600000000000755,2025-02-03,#7f7f7f
2025-02-04,Spread B40/DAP40,-0.013000000000000789,2025-02-04,#7f7f7f
2025-02-05,Spread B40/DAP40,-9.999999999976694e-05,2025-02-05,#7f7f7f
2025-02-06,Spread B40/DAP40,-0.06040000000000045,2025-02-06,#7f7f7f
2025-02-07,Spread B40/DAP40,-0.01499999999999968,2025-02-07,#7f7f7f
2025-02-10,Spread B40/DAP40,-0.030100000000000016,2025-02-10,#7f7f7f
2025-02-11,Spread B40/DAP40,-0.0051000000000005485,2025-02-11,#7f7f7f
2025-02-12,Spread B40/DAP40,-0.0051000000000005485,2025-02-12,#7f7f7f
2025-02-13,Spread B40/DAP40,-9.999999999976694e-05,2025-02-13,#7f7f7f
2025-02-17,Spread B40/DAP40,0.044500000000000206,2025-02-17,#7f7f7f
2025-02-21,Spread B40/DAP40,-0.01949999999999985,2025-02-21,#7f7f7f
2025-02-24,Spread B40/DAP40,-0.059800000000000075,2025-02-24,#7f7f7f
2025-02-25,Spread B40/DAP40,-0.014199999999999768,2025-02-25,#7f7f7f
2025-02-26,Spread B40/DAP40,-0.039700000000000735,2025-02-26,#7f7f7f
2025-02-27,Spread B40/DAP40,-0.08999999999999986,2025-02-27,#7f7f7f
2025-02-28,Spread B40/DAP40,-9.999999999976694e-05,2025-02-28,#7f7f7f
2025-03-06,Spread B40/DAP40,0.015000000000000568,2025-03-06,#7f7f7f
2025-03-07,Spread B40/DAP40,0.02490000000000059,2025-03-07,#7f7f7f
2025-03-10,Spread B40/DAP40,0.010200000000000209,2025-03-10,#7f7f7f
2025-03-11,Spread B40/DAP40,0.027000000000000135,2025-03-11,#7f7f7f
2025-03-12,Spread B40/DAP40,0.036900000000000155,2025-03-12,#7f7f7f
2025-03-13,Spread B40/DAP40,0.019899999999999807,2025-03-13,#7f7f7f
2025-03-14,Spread B40/DAP40,-0.0026000000000001577,2025-03-14,#7f7f7f
2025-03-17,Spread B40/DAP40,0.019899999999999807,2025-03-17,#7f7f7f
2025-03-18,Spread B40/DAP40,0.024799999999999933,2025-03-18,#7f7f7f
2025-03-19,Spread B40/DAP40,0.019899999999999807,2025-03-19,#7f7f7f
2025-03-20,Spread B40/DAP40,0.025000000000000355,2025-03-20,#7f7f7f
2025-03-21,Spread B40/DAP40,-0.010099999999999554,2025-03-21,#7f7f7f
2025-03-24,Spread B40/DAP40,-0.008500000000000618,2025-03-24,#7f7f7f
2025-03-25,Spread B40/DAP40,0.029899999999999594,2025-03-25,#7f7f7f
2025-03-26,Spread B40/DAP40,0.0400999999999998,2025-03-26,#7f7f7f
2025-03-27,Spread B40/DAP40,0.0235000000000003,2025-03-27,#7f7f7f
2025-03-31,Spread B40/DAP40,0.05989999999999984,2025-03-31,#7f7f7f
2025-04-01,Spread B40/DAP40,0.07500000000000018,2025-04-01,#7f7f7f
2025-04-02,Spread B40/DAP40,0.059499999999999886,2025-04-02,#7f7f7f
2025-04-03,Spread B40/DAP40,0.05269999999999975,2025-04-03,#7f7f7f
2025-04-04,Spread B40/DAP40,0.0409000000000006,2025-04-04,#7f7f7f
2025-04-07,Spread B40/DAP40,0.04490000000000016,2025-04-07,#7f7f7f
2025-04-08,Spread B40/DAP40,0.02239999999999931,2025-04-08,#7f7f7f
2025-04-09,Spread B40/DAP40,0.049900000000000055,2025-04-09,#7f7f7f
2025-04-10,Spread B40/DAP40,0.05290000000000017,2025-04-10,#7f7f7f
2025-04-11,Spread B40/DAP40,0.051000000000000156,2025-04-11,#7f7f7f
2025-04-14,Spread B40/DAP40,0.09489999999999998,2025-04-14,#7f7f7f
2025-04-15,Spread B40/DAP40,0.01669999999999927,2025-04-15,#7f7f7f
2025-04-16,Spread B40/DAP40,0.0801999999999996,2025-04-16,#7f7f7f
2025-04-17,Spread B40/DAP40,0.0378999999999996,2025-04-17,#7f7f7f
2025-04-22,Spread B40/DAP40,0.06990000000000052,2025-04-22,#7f7f7f
2025-04-23,Spread B40/DAP40,0.0649999999999995,2025-04-23,#7f7f7f
2025-04-24,Spread B40/DAP40,0.05989999999999984,2025-04-24,#7f7f7f
2025-04-25,Spread B40/DAP40,0.015500000000000291,2025-04-25,#7f7f7f
2025-04-28,Spread B40/DAP40,0.0823999999999998,2025-04-28,#7f7f7f
